Word,Sentiment,Sentiment Confidence
located,negative,0.018764045
c25,neutral,0.0073972307
619,negative,0.009089325
lug,positive,0.021113876
4465,negative,0.008957658
bergstrom,negative,0.008921362
3923,negative,0.015625753
lostluggage,positive,0.018093951
travelfail,negative,0.015112236
crossing,positive,0.019094516
boat,negative,0.015466783
fixthis,positive,0.013355643
authorize,neutral,0.0214606
involved,negative,0.015289467
looong,neutral,0.01540485
tindertip,positive,0.020107467
tinderchamp,negative,0.019613918
larry,negative,0.0071431436
disconnecting,positive,0.003958879
horriblewent,neutral,0.020084344
button4thatcalled,neutral,0.017190699
800called,positive,0.013436623
hungupnohelp,negative,0.018722959
plunder,positive,0.005748635
hardearne,neutral,0.008275367
va370,positive,0.01168463
2012,neutral,-0.008160248
breastfeed,positive,0.011610109
reappear,neutral,0.018937644
fidencio,neutral,0.008027835
okhandokhandokhand,neutral,0.0015079137
winston,negative,0.013172165
894,neutral,0.014318474
leakingwhat,neutral,0.0200353
botch,neutral,0.01328259
absurdity,neutral,0.0007562116
burden,neutral,0.01760121
traditionally,neutral,-0.007891655
sledge,neutral,-0.0036047269
hammer,negative,-0.010764013
scalpel,neutral,0.012797933
mislead,negative,-0.000638349
nightlife,neutral,0.005554905
3hourdelay,neutral,0.0052433927
peanuttreenut,neutral,0.0039463323
gfc,neutral,0.009260716
jetbluesuck,positive,0.010004371
ua1297,neutral,0.015834574
customerexperience,negative,0.013097733
luvagent,positive,0.016887706
smisek,neutral,0.01559877
disloyal,negative,0.015503712
austrian,neutral,0.0006530024
incls,neutral,0.007741781
drinksnack,positive,0.018658765
yulord,negative,0.015342407
astounded,negative,0.017543532
clesfo,negative,0.005567558
1589,negative,0.018128607
bze,positive,0.011406515
redemption,negative,0.019167542
warehouse,neutral,0.012542229
designate,neutral,0.011446588
pasenger,positive,0.021500502
corporatepaid,negative,0.016293913
hm,positive,0.019923612
bagawim,negative,0.011426799
wannaa,positive,0.009298196
doo,positive,-0.012138691
unaccomidating,positive,0.015728708
gonnabealongnight,neutral,0.01625435
selfcheck,neutral,0.020583205
toothumbsup,neutral,0.0121275075
consistency,neutral,0.006586725
time2switch,positive,0.016021118
8uxzj2,positive,0.015928205
promotionscode,negative,0.020834886
nashvilledenver,neutral,0.0010034349
sean,positive,0.012490448
robot,neutral,0.01185824
oregon,positive,0.021182824
31f,neutral,0.010906734
aa1469,neutral,0.021192241
22215,positive,0.016226307
coldly,positive,0.02102679
nolove,neutral,0.018266171
span,negative,0.005550232
daysnone,negative,0.020350978
un,positive,0.0047564376
fin,positive,0.003984561
believable,neutral,0.017930105
template,negative,0.011663783
unrelate,positive,0.013838761
pie,neutral,0.0041547734
1155am,positive,0.013866827
decorum,neutral,0.00032418035
revisit,neutral,0.017042473
overwhelmed,negative,0.009203626
1457,neutral,-0.007978956
laguardiadal,negative,-0.0034139883
sorta,negative,0.019102316
readily,negative,0.021219227
noenertainmenton6hourflight,neutral,0.021309387
strategy,neutral,0.016264983
d9,negative,0.0075519327
hellomy,neutral,-0.0012771077
brokenheart,neutral,0.0020075329
uhi,negative,0.0034503546
roberto,positive,0.013250884
brochure,positive,0.020219397
tout,negative,0.0046728235
mergedbaggage,positive,0.0137471035
’d,positive,0.0055898856
dissemination,neutral,0.012264427
aa1679,neutral,-0.009910964
successful,negative,0.0149650425
roadwarrior,positive,0.019719675
contace,positive,0.012148
eyewitness,positive,0.013809588
gunna,positive,0.016905889
wronganswer,neutral,0.020559322
skilled,positive,0.02091692
norway,negative,0.015335254
shrugging,negative,0.01587645
epicfailunite,neutral,0.006133234
1215,positive,0.0039942563
15minsit,neutral,0.016201198
defend,positive,0.01948233
witty,neutral,0.014662493
repartee,neutral,0.0053266734
disabledtraveler,negative,0.019474272
minutessaid,negative,0.018810134
ems,positive,0.017046671
1099,positive,0.0050429795
mimosa,positive,0.005360188
withreservation,positive,0.009401025
dedicated,neutral,0.016810372
airwe,neutral,0.0028183758
facewithstuckouttonguewinkingeyesmilingfacewithsunglasse,neutral,0.008664044
msn,neutral,-0.0050692763
rx,neutral,0.020201005
eyeglasse,positive,0.008936474
imjustsaye,neutral,0.021333583
pensivefacepensivefacepensiveface,negative,0.0065488145
mismanagement,positive,0.01789559
5350,neutral,0.011563871
belttoolong,negative,0.01776361
1261,positive,0.0206725
tusdfw,negative,0.021365322
withcx,negative,0.019560326
16132440,neutral,0.020243526
summit,negative,-0.018176062
ought,negative,0.012087204
3231dtw,neutral,-0.0025185961
lag,neutral,-0.011646329
aa2402,positive,0.0065480657
grossthe,negative,0.012810558
phew,positive,0.020977758
pant,negative,0.0042171422
wheeze,neutral,0.016897757
cent,negative,0.009329341
bebetter,negative,0.00875056
headerelevateusernumofpointsavailable,negative,0.015511919
ua3782,neutral,0.016049948
airmile,neutral,0.017664015
2070,neutral,0.007407885
installation,neutral,0.01954351
cstsvc,negative,0.0027068853
reality,neutral,0.013050992
rcd,positive,-0.005844241
busfirst,neutral,0.011584666
milesaaver,positive,0.009356251
whyfly,positive,-0.010438914
been,neutral,0.016049076
wheresthecustomerserviceat,negative,0.00718268
wway,positive,0.018956985
clappinghandsthumbsup,positive,0.018279675
sass,negative,0.0121655315
depend,neutral,0.020744685
triage,neutral,0.020682719
personality,neutral,0.001925705
flightledtrie,positive,0.012305278
inputte,neutral,0.009687196
sittingontheplane,neutral,0.021147002
crucial,neutral,0.020019267
folder,positive,0.013467297
bass,neutral,-0.011614624
android,neutral,0.002770668
mrn,neutral,0.017840039
budweiserduel,neutral,0.01117529
goldsapphire,neutral,0.0102537535
whoot,negative,0.019877784
facewithstuckouttonguewinkingeye,neutral,-0.003182372
represent,positive,0.021501172
sloooooow,negative,0.0020560566
businessso,negative,0.011581376
362,neutral,0.0035229102
grnd,negative,0.016805194
havoc,negative,0.010066837
infovirginamericacom,positive,0.01675823
css,negative,-0.014534691
ijustwanttosleep,negative,0.020421676
conveyer,neutral,0.017189194
belti,neutral,0.011398468
flightplease,positive,0.016397074
oyu,neutral,0.010986805
mystery,neutral,0.010548513
dl,positive,-0.0045477916
sugar,neutral,0.013752427
1272,positive,0.004364919
everleft,negative,0.0025109276
297,positive,-0.0010773037
uwill,neutral,0.018582385
me2make,negative,0.012614332
me2sit,neutral,-0.0040528737
excess,neutral,0.019021384
aa1119,negative,-0.005460806
aa157,positive,0.019487407
chemistry,positive,0.0048224777
hardtodo,neutral,0.014861476
resume,negative,0.015774667
wearyfacetiredfacecryingface,negative,0.017927278
huston,neutral,0.01013758
incompetenceunderstaffe,neutral,0.003134735
compound,negative,0.018826768
xd,positive,0.014684323
meit,negative,-0.00042836368
49,neutral,0.0057311486
lou,negative,-0.004009424
ann,negative,-0.004295191
ourguest,neutral,0.013251901
investor,neutral,0.014967393
hyperlinke,neutral,0.0063381884
tofrom,negative,0.015025586
cll,negative,0.018410504
starve,negative,-0.0010430701
sponsor,neutral,0.0123863
15mins,neutral,0.011747569
1800flowers,positive,-0.0005107857
n8661a,neutral,0.01826749
7378h4,negative,0.0074834097
uncle,positive,0.016841128
considerate,negative,0.017670833
resent,negative,0.017468087
unproductive,negative,0.0018597823
greedy,neutral,-0.0028665252
foolish,negative,0.01603771
workout,negative,0.009342438
combination,neutral,0.007005723
t24,neutral,0.018650122
unheard,neutral,0.0214203
swu,negative,0.016604785
jfkman,neutral,0.020022698
stlouis,negative,0.009596592
chillycvz,neutral,0.0055686403
thankgoodness,neutral,0.018910576
thoughtful,neutral,-0.004636796
sympathize,positive,0.015584204
reweather,negative,0.017090641
4minute,negative,-0.0046710446
exasperating,negative,0.017592322
undergo,positive,0.011753522
chronological,neutral,0.0081203
mispurchase,positive,0.015297789
wn3946,neutral,-0.005246384
sansfo,negative,0.02033737
rita,negative,0.004540123
belong,negative,-0.018119501
sb,positive,0.006247537
itfit,neutral,0.00018019974
recvd,positive,0.007333802
sucksi,neutral,0.00684008
40k,negative,0.008609287
125,negative,0.000982821
tckt,neutral,0.015330281
brothaaaaaa,positive,0.019709181
laxmad,negative,0.017518442
iberia,negative,0.014416397
goingforgreat,positive,0.010712884
ping,positive,0.012534298
therepalmtree,neutral,0.012247574
4284322,negative,0.0023116432
spruce,negative,-0.00084302016
moose,neutral,0.02127437
feelingtheluv,neutral,0.0066494886
for40,negative,0.0117252655
for4,neutral,0.005279852
passengersstrande,neutral,0.020954784
noexcusesaccepte,positive,0.014100105
weatherbackup,negative,0.014681149
goodgriefpeople,negative,0.0207306
withlil,positive,0.018596005
suprise,positive,0.0018871054
vanity,negative,0.0130853765
continually,negative,0.018178057
58,negative,0.019032173
interestingagent,negative,0.003092248
launder,neutral,0.012323681
phoneridiculous,positive,0.014390513
kicked,negative,0.020020287
mortify,negative,0.020956554
your,neutral,0.010345977
withsomeone,negative,0.019926056
erase,negative,0.0013849009
nochill,positive,-0.0059361383
branson,neutral,0.02146497
virginatlantic,negative,0.0024801716
snacks,negative,0.0129440725
passngr,neutral,-0.006463185
gt,negative,0.021157
3252,neutral,0.017367102
manchesterbwi,positive,0.0072846767
oldplane,negative,0.017932165
damageluggage,negative,0.016354475
ishouldhavedriven,positive,0.011841059
done0,negative,0.020256177
1599,positive,0.02039307
wireless,negative,0.018834215
piggy,negative,0.020610616
belt,negative,0.0056713093
discourteous,positive,-0.0042183734
hospital,negative,0.021307334
badmgmt,neutral,0.01718716
aa3074,negative,0.008122383
lgasat,positive,0.010162741
us1951us874do,negative,0.016874176
flaw,neutral,0.017493218
remorse,neutral,0.012524225
1416,neutral,0.014327604
lexington,negative,-0.00060336664
stinks,positive,0.000499025
yesso,positive,0.013253391
scatter,negative,0.016863167
notourfaultyoudontuseyourgatesright,positive,0.02055049
willmake,positive,0.019903794
285,neutral,0.008372728
50lbs,negative,0.011821862
angrycustomer,negative,0.016558886
leftrightarrow️,neutral,0.020020332
okcdirects,negative,0.018422615
okcprofessional,positive,0.0068464708
ua1023,positive,0.016745213
visibly,positive,0.008939588
dmv,negative,0.004606286
noshadetothedmv,neutral,0.00026800856
target,positive,0.0076393876
agentwhat,negative,-0.00661109
timedout,negative,0.018111937
youdidit,negative,0.003060395
pleasecomeback,neutral,0.004181996
tryagain,positive,0.016298704
happybirthday,neutral,0.01257956
caren,neutral,0.001982225
usxlon,positive,0.01793699
521,positive,0.020641085
522,neutral,0.00072606653
lousy,positive,0.010433763
marie,neutral,0.004051311
excellentcustomerservice,positive,0.0062145405
hn,negative,0.009815522
pressure,neutral,0.020184133
redheart️from,negative,0.017169882
beatstheother,positive,0.008224428
unclear,positive,0.018857569
mgmt,positive,0.019935355
awaynow,neutral,0.019301135
27l,negative,0.009657867
econ,negative,0.009513086
781,negative,0.016894922
879,neutral,0.004522022
4505,negative,0.019583553
jburg,positive,0.0124324225
296,positive,0.009828988
clusterfuck,negative,0.012119055
125k,negative,0.017629642
unlike,negative,0.013993427
240minute,neutral,0.0050850194
reassess,positive,0.011376437
sandiego,positive,0.0058423486
deeply,negative,0.020610157
mere,positive,0.013896495
atleast,neutral,0.0019039661
angel,negative,-0.0019842107
refueling,negative,0.016685978
kansas,negative,0.017336361
messaging,positive,0.016019296
chock,neutral,0.0185576
unmet,neutral,0.0053565465
1605,negative,0.012133136
625,positive,0.017717287
628,negative,0.021299902
reasonably,neutral,0.018659603
toosmilingfacewithsmilingeyessmilingfacewithsmilingeye,neutral,0.015109044
patronizing,neutral,0.0073695686
lgabwi,neutral,0.0054507367
frontrunner,negative,0.01876904
oscars2016,neutral,0.020557627
mood,neutral,0.0016483348
pointraisinghand,negative,0.01031265
kickin,negative,0.0031682868
feetzzz,positive,0.015250314
focus,neutral,-4.8991293e-05
2559,negative,-0.0045881793
855,neutral,0.011673525
crate,neutral,0.007524362
wouldbe,positive,0.015390277
hosp3,positive,0.017797612
trys,positive,0.012017693
sys,negative,0.008131493
hlp,positive,0.020631537
aa111,positive,0.017890204
mdbeei,negative,0.010261416
mcmullen,positive,0.0022026282
shavon,neutral,0.018309858
evn,positive,0.018949918
dayreward,negative,0.0037134644
recruit,negative,0.00057243183
internship,neutral,-0.0073373765
22315,negative,0.0009371545
davidson,positive,0.018032148
auditorium1118,negative,0.017886471
jsom,positive,0.01737713
utdallas,neutral,0.011639301
gnv,neutral,0.009274611
fsd,negative,0.01635003
219221,positive,0.017285071
doom,positive,0.018107016
whyabcwhy,negative,-0.010986494
roanoke,negative,0.009634575
sous,neutral,0.0071418397
running,neutral,0.017635271
rapids,positive,-0.007827569
nght,positive,0.0020859353
flightedmechprob,positive,0.008532388
flightedsnow,neutral,0.020915885
cls,positive,0.018503763
mediocre,neutral,-0.006517074
combo,neutral,0.016181577
switchingboth,neutral,0.019770391
abt,positive,0.01875586
takemeback,positive,0.0032356903
newborn,positive,0.016301498
mask,positive,0.01735986
4651,neutral,0.018071897
delayedbecause,negative,-0.0069318907
outdate,neutral,0.013819221
757s,positive,0.017558575
btwn,negative,-0.0107684955
torture,negative,0.016585901
vt,positive,0.003568288
awesomebright,neutral,0.016411968
vibrant,positive,0.014427822
habitrail,negative,0.010450784
ua230,negative,0.010799743
oversized,positive,0.01839146
enforce,neutral,-0.0056214165
tt,negative,0.017274898
myrcltord,positive,0.018184248
problematic,neutral,0.02141885
engagement,neutral,0.015776344
tarmat,negative,0.013095636
partly,neutral,-0.008516308
delewr,positive,0.018510908
payton,positive,0.014691152
nvr,negative,-0.0030534398
coffeemaker,negative,0.0013056938
ft1892,negative,0.014240727
be4,positive,-0.01332129
coma,positive,0.01590091
inflght,negative,-0.009649358
tweeter,neutral,0.0181631
favoriteairline,neutral,0.0006553326
luvforsw,positive,0.016157161
3960,negative,0.015921816
seductive,positive,0.010345291
307,neutral,-0.0071746632
pwm,positive,0.009425409
basket,positive,0.014659975
ballbag,positive,0.013026532
snowboard,positive,0.015906692
premgold,neutral,0.013224985
brandi,negative,0.012969252
zabsonre,neutral,0.008228485
delight,positive,0.019389238
avert,negative,0.016661178
unprecedented,positive,-0.013991974
flightwouldve,neutral,0.019878566
perform,positive,0.017297972
pale,neutral,1.5199184e-05
comparison,positive,0.019395512
wage,positive,0.010669198
albanyairport,negative,0.0208305
