tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,locations_from_text
5.68626E+17,negative,1,Late Flight,0.6942,Delta,,justchristina,,0,jetblue i left my apt 10hrs ago to go from boston to sjc and im still nyc please bring back the nonstop flight jetblueblues,,19/02/2015 20:21,"Boston, MA",Eastern Time (US & Canada),"[{'from': 'boston'}, {'from': 'boston', 'to': 'sjc'}]"
5.68626E+17,negative,0.6822,Late Flight,0.3563,Delta,,BorjaAngoitia1,,0,jetblue what is going on with the flight from buffalo to jfk have they figured anything out about the temperature and the tower yet,,19/02/2015 20:18,,,"[{'from': 'buffalo'}, {'from': 'buffalo', 'to': 'jfk'}]"
5.68625E+17,negative,1,Customer Service Issue,1,Delta,,janeeats,,0,jetblue we never received that 15 credit for inoperable tvs on our sfo  to  jfk flight 2 weeks ago never got an email,,19/02/2015 20:16,"Brooklyn, NY",Central Time (US & Canada),"[{'from': 'sfo', 'to': 'jfk'}]"
5.68614E+17,neutral,0.6697,,,Delta,,JayPochBaby,,0,jetblue flight 2302 from jfk to buf,"[40.64679903, -73.7734517]",19/02/2015 19:31,Buffalo,Eastern Time (US & Canada),"[{'from': 'jfk'}, {'from': 'jfk', 'to': 'buf'}]"
5.68611E+17,negative,1,Bad Flight,0.6353,Delta,,JayPochBaby,,0,jetblue i appreciate the quick response but how can no one go outside to check temp so we can leave in buf currentlysittingontarmac,"[40.64374009, -73.77678134]",19/02/2015 19:21,Buffalo,Eastern Time (US & Canada),[{'to': 'buf'}]
5.68608E+17,positive,1,,,Delta,,jaycaz80,,0,jetblue in the sky on flight 833 from bos to sfo awesome crew helene rocks,,19/02/2015 19:08,,,"[{'from': 'bos'}, {'from': 'bos', 'to': 'sfo'}]"
5.68601E+17,neutral,1,,,Delta,,SnappyKyle,,0,jetblue maybe ill just go to cleveland instead,,19/02/2015 18:42,10 ring,Pacific Time (US & Canada),[{'to': 'cleveland'}]
5.6859E+17,negative,1,Late Flight,0.6987,Delta,,Clagett,,0,jetblue yep 1 hour at logan gangway broke and cabin crew stuck on plane they just arrived passengers request butt massages,,19/02/2015 17:54,Jamestown Virginia ,,[{'to': 'logan'}]
5.6858E+17,positive,1,,,Delta,,mrsoramsey,,0,jetblue here in austin i saw the water bottles amp snacks  the desk for your waiting passengers im so flight booking problems my next flight with you,,19/02/2015 17:16,,,[{'to': 'austin'}]
5.68567E+17,negative,1,Late Flight,1,Delta,,ana_lontana,,0,jetblue what is happening with the flight from fll to sfo why the delay and the reroute,,19/02/2015 16:23,Northern California/Medellín,Pacific Time (US & Canada),"[{'from': 'fll'}, {'from': 'fll', 'to': 'sfo'}]"
5.6856E+17,neutral,1,,,Delta,,TheSnortherner,,0,jetblue well i fly into huntsville al but id take either nashville or birmingham too,,19/02/2015 15:55,NYC,Eastern Time (US & Canada),[{'to': 'huntsville'}]
5.68558E+17,negative,0.6477,Can't Tell,0.3295,Delta,,dcooode,,0,jetblue been a member since 2007 looking to travel next week 224227 couldnt book right away due to all the snow im in bos,,19/02/2015 15:51,,,[{'to': 'bos'}]
5.68555E+17,positive,1,,,Delta,,dcooode,,0,jetblue same exact flight too love jetblue really want to fly with yall but thats a little pricey for basic not mint bos to sfo,,19/02/2015 15:35,,,"[{'from': 'bos', 'to': 'sfo'}]"
5.68551E+17,negative,0.6694,Late Flight,0.3779,Delta,,MsBooya,,0,jetblue can you give me an update on flight 1684 mco to jfk theyre saying mechanical issues but will not disclose what they are,,19/02/2015 15:22,,,"[{'from': 'mco', 'to': 'jfk'}]"
5.68546E+17,negative,1,Customer Service Issue,0.62,Delta,,RivieraTD,,0,jetblue you service agents at mco are great but their are not enough of them working right now,,19/02/2015 14:59,Tonawanda NY,Eastern Time (US & Canada),[{'to': 'mco'}]
5.68545E+17,positive,1,,,Delta,,stacyhirst,,0,jetblue keep going back and forth with being able to board and then not but great agents in savannah,,19/02/2015 14:59,,Central Time (US & Canada),[{'to': 'savannah'}]
5.68543E+17,positive,0.7077,,,Delta,,TimothySays,,0,jetblue thatd be nice hoping to rack up enough miles to take a trip to seattle and enjoy a perfect latte in the city of coffee,,19/02/2015 14:48,"Burlington, MA",Eastern Time (US & Canada),[{'to': 'seattle'}]
5.68529E+17,positive,1,,,Delta,,angrydesi,,0,jetblue  ahoy from a loyal allyoucanjetpass holder when do you anticipate direct us flights to havana cuba jetblue vacation,,19/02/2015 13:54,Everywhere,Eastern Time (US & Canada),[{'to': 'havana'}]
5.68528E+17,neutral,0.3658,,0,Delta,,SaraNettesheim,,0,jetblue excited for my first flight with you today its delayed though can you give me the 411 flight number 989 from boston to dc,,19/02/2015 13:49,Boston College,,"[{'from': 'boston'}, {'from': 'boston'}]"
5.68511E+17,positive,0.3563,,0,Delta,,cflanagan,,1,jetblue wish you would make austin tx a hub missing you as my “only” airline for all my biz travel since i moved from bos ,,19/02/2015 12:42,"ÜT: 48.837756,2.320214",Eastern Time (US & Canada),[{'from': 'bos'}]
5.68509E+17,positive,0.3373,,0,Delta,,MikewDickman,,0,jetblue crisis averted flight 69 from bos to fll is boarding lets hope the new pilots arent clarence oveur and roger murdock ,,19/02/2015 12:35,South Florida,,"[{'from': 'bos'}, {'from': 'bos', 'to': 'fll'}]"
5.68503E+17,positive,1,,,Delta,,bwsf93,,0,jetblue thanks to julian at login for getting me onto an earlier flight back to dca,,19/02/2015 12:09,NOVA,America/New_York,[{'to': 'dca'}]
5.68502E+17,negative,1,Customer Service Issue,0.6443,Delta,,MikewDickman,,0,jetblue apparently the substitute pilots for flight 69 from bos to fll cant be found no info is avail from the counter how about you,,19/02/2015 12:08,South Florida,,"[{'from': 'bos'}, {'from': 'bos', 'to': 'fll'}]"
5.68502E+17,negative,1,Lost Luggage,1,Delta,,HAbbott4,,0,jetblue landed at mco before 9am and still dont have my bag you were supposed to give it to disneys magical express this ami am livid,,19/02/2015 12:07,NY,Eastern Time (US & Canada),[{'to': 'mco'}]
5.68498E+17,neutral,0.6768,,,Delta,,alnosh,,0,jetblue short stop at jfk before iad,,19/02/2015 11:52,D.C.,,[{'to': 'jfk'}]
5.68496E+17,positive,0.6762,,,Delta,,lyteforce,,0,jetblue seems a few of my friends speak highly as well now we just need to find a decent priced way to go from yvr to sea and overnight,,19/02/2015 11:41,Richmond BC,Pacific Time (US & Canada),"[{'from': 'yvr'}, {'from': 'yvr', 'to': 'sea'}]"
5.68492E+17,negative,0.6629,Can't Tell,0.6629,Delta,,alanbestnyc,,0,jetblue i want to add my flight to mexico was on air canada same exact situation but with none of the problems ive had with jet blue,,19/02/2015 11:25,,Quito,"[{'to': 'add'}, {'to': 'mexico'}]"
5.6849E+17,neutral,1,,,Delta,,HeathAWhelan,,0,jetblue nhlbruins repping the bruins in cleveland at rock n roll hof amp the christmas story house jetbluebruins ,,19/02/2015 11:18,,,[{'to': 'cleveland'}]
5.68489E+17,negative,0.6596,Can't Tell,0.3521,Delta,,alanbestnyc,,0,jetblue no it didnt all work out i called jet blue from mexico to address the fraud alert with capital one on the line rebooked,,19/02/2015 11:15,,Quito,"[{'from': 'mexico'}, {'from': 'mexico'}]"
5.68487E+17,neutral,0.6808,,0,Delta,,alanbestnyc,,0,jetblue my card company and i explained the issue over the phone when i was in mexico i purchased a new ticket over the phone,,19/02/2015 11:08,,Quito,[{'to': 'mexico'}]
5.68475E+17,positive,1,,,Delta,,sbgblee,,0,jetblue flight attendant wendi on flt 127 on 217 newark to orlando  👍👍,,19/02/2015 10:21,,,"[{'from': 'newark', 'to': 'orlando'}]"
5.68474E+17,neutral,0.6659,,,Delta,,lyteforce,,0,jetblue just looking to arrange for a nice flight from sea to laish and comparing the cost to something more direct from yvr,,19/02/2015 10:16,Richmond BC,Pacific Time (US & Canada),"[{'from': 'sea'}, {'from': 'sea'}, {'from': 'yvr'}]"
5.68473E+17,negative,1,Flight Attendant Complaints,1,Delta,,NY_US,,0,jetblue i am sharing it to the public i fly 20 times a year and sitting now on the tarmac in fll your staff is the worst i ever met,,19/02/2015 10:13,NY NY,,[{'to': 'fll'}]
5.68471E+17,neutral,0.6259,,,Delta,,slevine17,,0,jetblue ever consider coming to memphis  need some trueblue service and fares badly,,19/02/2015 10:01,,,[{'to': 'memphis'}]
5.68445E+17,positive,0.6754,,0,Delta,,hipch1ck,,0,jetblue never been delayed before 533 to tpa out of bdl better safe than sorry 💙 lovejetblue onlyblue jetblueforever,,19/02/2015 08:19,Upstate New York,Eastern Time (US & Canada),[{'to': 'tpa'}]
5.68444E+17,positive,1,,,Delta,,leahmg2,,0,jetblue great flight and crew flight 51 from bos to mco,,19/02/2015 08:15,New Jersey,Eastern Time (US & Canada),"[{'from': 'bos'}, {'from': 'bos', 'to': 'mco'}]"
5.68434E+17,negative,0.6951,Late Flight,0.6951,Delta,,MikeH1123,,0,jetblue my flight 1318 is delayed and i am connecting from boston is it possible to switch me to flight 118 so i can make my connection,,19/02/2015 07:37,"Brooklyn, NY",America/Atikokan,[{'from': 'boston'}]
5.68431E+17,negative,1,Cancelled Flight,0.6966,Delta,,Old_bauer,,0,jetblue better find a way to get me to puerto rico tomorrow morning besides charging us three times in cash what we originally paid,,19/02/2015 07:24,,Eastern Time (US & Canada),[{'to': 'puerto rico'}]
5.68428E+17,positive,0.7007,,,Delta,,amybruni,,0,jetblue no but were on the flight leaving from boston to seattle right now  flight 597,,19/02/2015 07:12,Massachusetts,Pacific Time (US & Canada),"[{'from': 'boston'}, {'from': 'boston', 'to': 'seattle'}]"
5.68401E+17,neutral,1,,,Delta,,sherryvolpic,,0,jetblue i would go to dallas to see my grand baby that i miss so much i feel like a piece of my heart is there,,19/02/2015 05:27,"Easton, pa",Quito,"[{'to': 'dallas'}, {'from': 'dallas'}]"
5.68395E+17,negative,1,Flight Booking Problems,1,Delta,,akhanIO,,0,jetblue rqstd upgrade to mint at lax and was told no because i used points why turn down 1600 bcz i used points trueblue,,19/02/2015 05:02,,Pacific Time (US & Canada),[{'to': 'lax'}]
5.68394E+17,positive,1,,,Delta,,MaybeTonight,,0,jetblue oh yeah great flight down to mexico with a wonderful crew thank you,,19/02/2015 04:58,Bay Shore NY,Eastern Time (US & Canada),[{'to': 'mexico'}]
5.68387E+17,negative,1,Bad Flight,0.6804,Delta,,Lane_,,0,jetblue flight 577  fll to sfo no speed line even though i paid for it no coffee on flight and my non stop now has an unscheduled stop,,19/02/2015 04:31,South Florida,Eastern Time (US & Canada),"[{'from': 'fll', 'to': 'sfo'}]"
5.68269E+17,negative,1,Flight Attendant Complaints,0.6943,Delta,,heyheyman,,0,jetblue every crew member i dealt with in orlando was incredibly rude im actually pretty disgusted with jetblue right now,,18/02/2015 20:42,"Boston, MA",Eastern Time (US & Canada),[{'to': 'orlando'}]
5.68246E+17,positive,1,,,Delta,,carleycalla,,1,jetblue jua at jfk just ask desk was incredibly helpful thanks,,18/02/2015 19:10,"Boston, Massachusetts",Mountain Time (US & Canada),[{'to': 'jfk'}]
5.68244E+17,negative,1,Customer Service Issue,1,Delta,,JustRhinoceros,,0,jetblue your customer services agent jorge at orlando international is rude and disrespectful i never want to deal with your bullshit ever,,18/02/2015 19:02,Saint Leo ,Eastern Time (US & Canada),[{'to': 'orlando'}]
5.6824E+17,negative,1,Bad Flight,0.6523,Delta,,Tostie,,0,jetblue what happened with19 from bossan my mother is onboard amp the crew was evasive as to why they had to return to bos the first time,,18/02/2015 18:47,"Waltham, MA",Eastern Time (US & Canada),[{'to': 'bos'}]
5.68239E+17,negative,1,Late Flight,0.6544,Delta,,JustRhinoceros,,0,jetblue i want you to pay for my parking fee at orlando airport because your app told me my moms flight landed at 919 and it lied,,18/02/2015 18:42,Saint Leo ,Eastern Time (US & Canada),[{'to': 'orlando'}]
5.6822E+17,negative,1,Late Flight,0.6947,Delta,,rabbilaufer,,0,jetblue 1472 fll to lga this is getting old 4th jetblue flight in 25 weeks 4th significant delay,,18/02/2015 17:27,,Eastern Time (US & Canada),"[{'from': 'fll', 'to': 'lga'}]"
5.68206E+17,neutral,1,,,Delta,,NewmanssOwn,,0,jetblue any good deals for march looking to fly to orlando,,18/02/2015 16:32,,Pacific Time (US & Canada),[{'to': 'orlando'}]
5.68205E+17,negative,0.6766,Late Flight,0.6766,Delta,,pir2h,,0,jetblue waiting for flt 105 to chicago why hasnt aircraft left buffalo yet,"[40.64527481, -73.77615604]",18/02/2015 16:25,,,[{'to': 'chicago'}]
5.68198E+17,neutral,1,,,Delta,,BeautifulLifePD,,0,jetblue 6am austin to jfk,"[40.51270596, -74.48509319]",18/02/2015 15:58,"Austin, TX",Quito,"[{'from': 'austin', 'to': 'jfk'}]"
5.68196E+17,neutral,0.6809,,,Delta,,GenuineJack,,0,jetblue hes sch for 530 tmw on aa would love to find him an earlier one with yall if possible hes in fll,,18/02/2015 15:51,Massachusetts,Central Time (US & Canada),[{'to': 'fll'}]
5.68196E+17,negative,1,Customer Service Issue,0.3588,Delta,,GenuineJack,,0,jetblue my dads vacation to sxm got delayed a day because of americanair shoddy service earliest fll  to  sxm flight trying to hep him out,,18/02/2015 15:49,Massachusetts,Central Time (US & Canada),"[{'to': 'sxm'}, {'from': 'fll', 'to': 'sxm'}]"
5.68193E+17,negative,0.6522,Late Flight,0.3579,Delta,,JunkyardFiegs,,0,jetblue whoa no tag and you still saw my tweet flight 105 jfk to chicago trying to get home to see my little brother wrestle,"[40.64520088, -73.77587636]",18/02/2015 15:37,,Central Time (US & Canada),"[{'from': 'jfk', 'to': 'chicago'}]"
5.68189E+17,neutral,0.6913,,0,Delta,,revooh2009,,0,jetblue my daughters college game in denver  only one set of parents will be there 😢😢😢,,18/02/2015 15:21,,Eastern Time (US & Canada),[{'to': 'denver'}]
5.68187E+17,positive,1,,,Delta,,shypoke1,,0,jetblue ok ill book jb to jfk then book to ath thank you,,18/02/2015 15:16,,Pacific Time (US & Canada),"[{'to': 'jfk'}, {'to': 'ath'}]"
5.68186E+17,neutral,1,,,Delta,,shypoke1,,0,jetblue need flight to ath from pdx do you coordinate with other airlines,,18/02/2015 15:12,,Pacific Time (US & Canada),"[{'to': 'ath'}, {'from': 'pdx'}]"
5.68184E+17,negative,0.678,Can't Tell,0.678,Delta,,edgarsantana,,0,jetblue if u want to be helpful save me the trip from westchester cty to jfk plus parking  my info is in the photo ,,18/02/2015 15:03,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada),"[{'from': 'westchester'}, {'to': 'jfk'}]"
5.68183E+17,negative,1,Lost Luggage,0.8436,Delta,negative,edgarsantana,"Lost Luggage
Damaged Luggage",0,jetblue i am heading to jfk now just on principle alone to deal w my lost amp damaged bag jetblue jetbluesucks jfk badservice fail,,18/02/2015 14:57,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada),[{'to': 'jfk'}]
5.68178E+17,positive,1,,,Delta,,TranmereStu,,0,jetblue i flew to san francisco from fort lauderdale with you last year had a fantastic time so would like to go back ,,18/02/2015 14:41,Wirral England,,"[{'to': 'san francisco'}, {'from': 'fort lauderdale'}]"
5.68176E+17,neutral,1,,,Delta,,sdcissna,,0,jetblue id go to portsmouth nh to take care of my friends son while she takes her daughter to boston for surgery  flyingitforward,,18/02/2015 14:32,"Washington, DC",Eastern Time (US & Canada),"[{'to': 'portsmouth'}, {'to': 'boston'}]"
5.68173E+17,positive,1,,,Delta,,ft_tyman,,0,jetblue i would go to las vegas it is gorgeous and i go there every year and i fly with you guys vegas is gorgeous amp so much to do there🌴,,18/02/2015 14:19,NBMA,Eastern Time (US & Canada),"[{'to': 'las vegas'}, {'from': 'much'}]"
5.68161E+17,neutral,1,,,Delta,,KatieIlaria,,0,jetblue do you have mint service from nyc to san diego,,18/02/2015 13:32,NY,Quito,[{'to': 'san diego'}]
5.68157E+17,negative,0.6742,Lost Luggage,0.6742,Delta,,thisnamerocks2,,0,jetblue shouldve been on one of your flights instead southwestair has now lost our bags to add insult to injury,,18/02/2015 13:17,"Canton, MA",,[{'to': 'add'}]
5.68157E+17,negative,0.6559,Flight Booking Problems,0.3333,Delta,,carloscrazyself,,0,jetblue im trying to add my 2012 flights to my badges account but i dont see an option help plz,,18/02/2015 13:14,Atlantic City ,Eastern Time (US & Canada),[{'to': 'add'}]
5.68153E+17,positive,1,,,Delta,,NickTypesWords,,0,jetblue incidentally sheila at jfk deserves a raise because shes awesome,,18/02/2015 12:58,Inquiries: CAA  •  Miller PR ,,[{'to': 'jfk'}]
5.68152E+17,neutral,1,,,Delta,,Lulabella83,,0,jetblue id like to spread my grandpas ashes in naples italy he lived in the 50s while serving his 30 yrs in the usnavy flyitforward,,18/02/2015 12:56,"Alexandria, Va",Atlantic Time (Canada),[{'to': 'naples'}]
5.68137E+17,neutral,0.6396,,,Delta,,TravelLeaders_,,0,jetblue plans to offer direct flights from jfk to daytonabeach florida starting next february… ,,18/02/2015 11:57,"Liverpool, NY",Eastern Time (US & Canada),"[{'from': 'jfk'}, {'from': 'jfk'}]"
5.6813E+17,neutral,1,,,Delta,,heyheyman,,0,jetblue 1951 bos to ord,,18/02/2015 11:30,"Boston, MA",Eastern Time (US & Canada),"[{'from': 'bos', 'to': 'ord'}]"
5.68125E+17,negative,1,Can't Tell,0.3392,Delta,,GnarlsGnarley,,0,jetblue extraspeed line closed in tampa what gives,,18/02/2015 11:07,The Suite Lounge,Eastern Time (US & Canada),[{'to': 'tampa'}]
5.68115E+17,positive,1,,,Delta,,MaxwellAMooney,,0,jetblue hey so dre at seatac check in needs a raise stat dude gave me amazing customer service and made me feel valued 👍,,18/02/2015 10:29,"Mill Creek, WA",Pacific Time (US & Canada),[{'to': 'seatac'}]
5.68099E+17,negative,0.6442,Flight Booking Problems,0.3228,Delta,,JCameronUSA,,0,jetblue only middle seats sfo  to  bos not fun she keeps getting 10 credits would much rather have a working tv,,18/02/2015 09:24,,Atlantic Time (Canada),"[{'from': 'sfo', 'to': 'bos'}]"
5.68088E+17,positive,1,,,Delta,,SullyinVA,,0,jetblue had a great flight to orlando from hartford a few weeks ago was great to get out on time and arrive early,,18/02/2015 08:40,"Stratford, CT",Eastern Time (US & Canada),[{'to': 'orlando'}]
5.68059E+17,negative,1,Customer Service Issue,1,Delta,,fatlifeguard,,0,jetblue my son left his ipad on flight 1401 from jfk to fll on monday i called and left message and have no heard back seat 25a,,18/02/2015 06:48,"Long Beach, NY",,"[{'from': 'jfk'}, {'from': 'jfk', 'to': 'fll'}]"
